recipe_id,job_id,job_name,item_id,item_name,recipe_level,apparent_recipe_level,max_durability,max_progress,max_quality,material_factor,base_exp,progress_factor,quality_factor,durability_factor,is_expert,req_craftsmanship,req_control,ing1_id,ing1_name,ing1_amount,ing1_ilvl,ing1_initial_quality,ing1_job_id,ing1_job_name,ing1_recipe_level,ing1_base_exp,ing2_id,ing2_name,ing2_amount,ing2_ilvl,ing2_initial_quality,ing2_job_id,ing2_job_name,ing2_recipe_level,ing2_base_exp,ing3_id,ing3_name,ing3_amount,ing3_ilvl,ing3_initial_quality,ing3_job_id,ing3_job_name,ing3_recipe_level,ing3_base_exp,ing4_id,ing4_name,ing4_amount,ing4_ilvl,ing4_initial_quality,ing4_job_id,ing4_job_name,ing4_recipe_level,ing4_base_exp,ing5_id,ing5_name,ing5_amount,ing5_ilvl,ing5_initial_quality,ing5_job_id,ing5_job_name,ing5_recipe_level,ing5_base_exp,ing6_id,ing6_name,ing6_amount,ing6_ilvl,ing6_initial_quality,ing6_job_id,ing6_job_name,ing6_recipe_level,ing6_base_exp
5170,1,BSM,35387,Chondrite Round Knife,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1804,1,BSM,550,226719,36200,Integral Lumber,1,545,902,0,CRP,550,226719,36189,Annite Whetstone,1,539,892,3,GSM,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,3,GSM,35388,Chondrite Needle,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36186,Star Quartz,1,545,902,3,GSM,550,226719,36172,Chondrite Ingot,2,545,1804,1,BSM,550,226719,36189,Annite Whetstone,1,539,892,3,GSM,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,2,ARM,35389,Chondrite Alembic,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36172,Chondrite Ingot,3,545,2700,1,BSM,550,226719,36186,Star Quartz,1,545,900,3,GSM,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,2,ARM,35390,Chondrite Bomb Frypan,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36172,Chondrite Ingot,3,545,2700,1,BSM,550,226719,36200,Integral Lumber,1,545,900,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,1,BSM,35391,Chondrite Pickaxe,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1800,1,BSM,550,226719,36200,Integral Lumber,1,545,900,0,CRP,550,226719,36251,Ophiotauros Leather,1,545,900,4,LTW,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,1,BSM,35392,Chondrite Hatchet,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1800,1,BSM,550,226719,36186,Star Quartz,1,545,900,3,GSM,550,226719,36200,Integral Lumber,1,545,900,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,0,CRP,35393,Integral Fishing Rod,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36200,Integral Lumber,2,545,1800,0,CRP,550,226719,36172,Chondrite Ingot,1,545,900,1,BSM,550,226719,36251,Ophiotauros Leather,1,545,900,4,LTW,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,1,BSM,35394,Chondrite Claw Hammer,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1782,1,BSM,550,226719,36200,Integral Lumber,1,545,891,0,CRP,550,226719,36239,Moon Gel,1,536,876,6,ALC,535,182593,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,1,BSM,35395,Chondrite File,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,3,545,2662,1,BSM,550,226719,36212,AR-Caean Velvet,1,545,887,5,WVR,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,1,BSM,35396,Chondrite Pliers,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,3,545,2677,1,BSM,550,226719,36184,Phrygian Gold Ingot,1,533,872,3,GSM,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,0,CRP,35397,Integral Grinding Wheel,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36200,Integral Lumber,2,545,1804,0,CRP,550,226719,36186,Star Quartz,1,545,902,3,GSM,550,226719,36189,Annite Whetstone,1,539,892,3,GSM,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,1,BSM,35398,Chondrite Awl,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1779,1,BSM,550,226719,36171,Manganese Ingot,1,539,880,1,BSM,540,202532,36200,Integral Lumber,1,545,889,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,0,CRP,35399,Integral Spinning Wheel,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36200,Integral Lumber,3,545,2700,0,CRP,550,226719,36172,Chondrite Ingot,1,545,900,1,BSM,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,1,BSM,35400,Chondrite Mortar,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,3,545,2662,1,BSM,550,226719,36200,Integral Lumber,1,545,887,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,1,BSM,35401,Chondrite Culinary Knife,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1779,1,BSM,550,226719,36200,Integral Lumber,1,545,889,0,CRP,550,226719,36189,Annite Whetstone,1,539,880,3,GSM,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,1,BSM,35402,Chondrite Sledgehammer,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1782,1,BSM,550,226719,36200,Integral Lumber,1,545,891,0,CRP,550,226719,36239,Moon Gel,1,536,876,6,ALC,535,182593,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,1,BSM,35403,Chondrite Garden Scythe,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36172,Chondrite Ingot,2,545,1779,1,BSM,550,226719,36200,Integral Lumber,1,545,889,0,CRP,550,226719,36189,Annite Whetstone,1,539,880,3,GSM,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,5,WVR,35404,Darkhempen Hat,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36208,Dark Hempen Cloth,2,515,1366,5,WVR,517,139553,36247,Gaja Leather,1,515,683,4,LTW,517,139553,27757,Dwarven Cotton,1,415,550,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,5,WVR,35405,Darkhempen Dogi,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36208,Dark Hempen Cloth,3,515,1343,5,WVR,517,139553,36247,Gaja Leather,2,515,895,4,LTW,517,139553,27757,Dwarven Cotton,1,415,360,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,4,LTW,35406,Gajaskin Handekko,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36247,Gaja Leather,2,515,1366,4,LTW,517,139553,36208,Dark Hempen Cloth,1,515,683,5,WVR,517,139553,27742,Sea Swallow Leather,1,415,550,4,LTW,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,5,WVR,35407,Darkhempen Momohiki,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36208,Dark Hempen Cloth,2,515,1366,5,WVR,517,139553,36247,Gaja Leather,1,515,683,4,LTW,517,139553,27757,Dwarven Cotton,1,415,550,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,4,LTW,35408,Gajaskin Tabi,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36247,Gaja Leather,2,515,1366,4,LTW,517,139553,36208,Dark Hempen Cloth,1,515,683,5,WVR,517,139553,27742,Sea Swallow Leather,1,415,550,4,LTW,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,0,CRP,35409,Horse Chestnut Kasa,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36196,Horse Chestnut Lumber,2,515,1366,0,CRP,517,139553,36208,Dark Hempen Cloth,1,515,683,5,WVR,517,139553,27757,Dwarven Cotton,1,415,550,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,5,WVR,35410,Darkhempen Tabigoromo,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36208,Dark Hempen Cloth,3,515,1343,5,WVR,517,139553,36196,Horse Chestnut Lumber,2,515,895,0,CRP,517,139553,27757,Dwarven Cotton,1,415,360,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,4,LTW,35411,Gajaskin Tekko,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36247,Gaja Leather,2,515,1366,4,LTW,517,139553,36208,Dark Hempen Cloth,1,515,683,5,WVR,517,139553,27742,Sea Swallow Leather,1,415,550,4,LTW,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,5,WVR,35412,Darkhempen Kyakui,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36208,Dark Hempen Cloth,2,515,1366,5,WVR,517,139553,36247,Gaja Leather,1,515,683,4,LTW,517,139553,27757,Dwarven Cotton,1,415,550,5,WVR,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,4,LTW,35413,Gajaskin Zori,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36247,Gaja Leather,2,515,1366,4,LTW,517,139553,36208,Dark Hempen Cloth,1,515,683,5,WVR,517,139553,27742,Sea Swallow Leather,1,415,550,4,LTW,415,103551,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,5,WVR,35414,Snow Linen Turban of Crafting,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,2,533,1695,5,WVR,530,175221,36247,Gaja Leather,1,515,819,4,LTW,517,139553,36209,Almasty Serge,1,525,835,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,5,WVR,35415,Snow Linen Doublet of Crafting,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,3,533,1679,5,WVR,530,175221,36184,Phrygian Gold Ingot,2,533,1119,3,GSM,530,175221,36209,Almasty Serge,1,525,551,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,4,LTW,35416,Saigaskin Gloves of Crafting,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36249,Saiga Leather,2,533,1681,4,LTW,530,175221,36210,Snow Linen,1,533,840,5,WVR,530,175221,36248,Luncheon Toad Leather,1,525,828,4,LTW,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,5,WVR,35417,Snow Linen Bottoms of Crafting,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,2,533,1681,5,WVR,530,175221,36249,Saiga Leather,1,533,840,4,LTW,530,175221,36209,Almasty Serge,1,525,828,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,4,LTW,35418,Saigaskin Shoes of Crafting,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36249,Saiga Leather,2,533,1681,4,LTW,530,175221,36210,Snow Linen,1,533,840,5,WVR,530,175221,36248,Luncheon Toad Leather,1,525,828,4,LTW,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,5,WVR,35419,Snow Linen Turban of Gathering,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,2,533,1681,5,WVR,530,175221,36249,Saiga Leather,1,533,840,4,LTW,530,175221,36209,Almasty Serge,1,525,828,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,5,WVR,35420,Snow Linen Coat of Gathering,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,3,533,1679,5,WVR,530,175221,36184,Phrygian Gold Ingot,2,533,1119,3,GSM,530,175221,36209,Almasty Serge,1,525,551,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,4,LTW,35421,Saigaskin Halfgloves of Gathering,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36249,Saiga Leather,2,533,1681,4,LTW,530,175221,36210,Snow Linen,1,533,840,5,WVR,530,175221,36248,Luncheon Toad Leather,1,525,828,4,LTW,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,5,WVR,35422,Snow Linen Bottoms of Gathering,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36210,Snow Linen,2,533,1681,5,WVR,530,175221,36249,Saiga Leather,1,533,840,4,LTW,530,175221,36209,Almasty Serge,1,525,828,5,WVR,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,4,LTW,35423,Saigaskin Sandals of Gathering,535,85,80,3000,6700,50,182593,100,100,100,False,0,0,36249,Saiga Leather,2,533,1681,4,LTW,530,175221,36210,Snow Linen,1,533,840,5,WVR,530,175221,36248,Luncheon Toad Leather,1,525,828,4,LTW,520,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,5,WVR,35424,Scarlet Moko Wedge Cap of Crafting,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,2,539,1729,5,WVR,540,202532,36250,Kumbhira Leather,1,539,864,4,LTW,540,202532,36210,Snow Linen,1,533,855,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,5,WVR,35425,Scarlet Moko Coatee of Crafting,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,3,539,1728,5,WVR,540,202532,36185,Blue Zircon,2,539,1152,3,GSM,540,202532,36210,Snow Linen,1,533,569,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,4,LTW,35426,Kumbhiraskin Gloves of Crafting,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36250,Kumbhira Leather,2,539,1729,4,LTW,540,202532,36211,Scarlet Moko Cloth,1,539,864,5,WVR,540,202532,36249,Saiga Leather,1,533,855,4,LTW,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,5,WVR,35427,Scarlet Moko Bottoms of Crafting,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,2,539,1729,5,WVR,540,202532,36250,Kumbhira Leather,1,539,864,4,LTW,540,202532,36210,Snow Linen,1,533,855,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,4,LTW,35428,Kumbhiraskin Shoes of Crafting,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36250,Kumbhira Leather,2,539,1729,4,LTW,540,202532,36199,Ironwood Lumber,1,539,864,0,CRP,540,202532,36249,Saiga Leather,1,533,855,4,LTW,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,5,WVR,35429,Scarlet Moko Beret of Gathering,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,2,539,1729,5,WVR,540,202532,36250,Kumbhira Leather,1,539,864,4,LTW,540,202532,36210,Snow Linen,1,533,855,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,5,WVR,35430,Scarlet Moko Vest of Gathering,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,3,539,1728,5,WVR,540,202532,36171,Manganese Ingot,2,539,1152,1,BSM,540,202532,36210,Snow Linen,1,533,569,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,4,LTW,35431,Kumbhiraskin Gloves of Gathering,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36250,Kumbhira Leather,2,539,1729,4,LTW,540,202532,36211,Scarlet Moko Cloth,1,539,864,5,WVR,540,202532,36249,Saiga Leather,1,533,855,4,LTW,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,5,WVR,35432,Scarlet Moko Halfslops of Gathering,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36211,Scarlet Moko Cloth,2,539,1729,5,WVR,540,202532,36250,Kumbhira Leather,1,539,864,4,LTW,540,202532,36210,Snow Linen,1,533,855,5,WVR,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,4,LTW,35433,Kumbhiraskin Boots of Gathering,545,87,80,3200,6900,50,208955,100,100,100,False,0,0,36250,Kumbhira Leather,2,539,1729,4,LTW,540,202532,36199,Ironwood Lumber,1,539,864,0,CRP,540,202532,36249,Saiga Leather,1,533,855,4,LTW,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,5,WVR,35434,AR-Caean Velvet Work Cap of Crafting,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,2,545,1804,5,WVR,550,226719,36251,Ophiotauros Leather,1,545,902,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,892,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,5,WVR,35435,AR-Caean Velvet Work Shirt of Crafting,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,3,545,1803,5,WVR,550,226719,36251,Ophiotauros Leather,2,545,1202,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,594,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,4,LTW,35436,Ophiotauroskin Halfgloves of Crafting,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36251,Ophiotauros Leather,2,545,1804,4,LTW,550,226719,36212,AR-Caean Velvet,1,545,902,5,WVR,550,226719,36250,Kumbhira Leather,1,539,892,4,LTW,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,5,WVR,35437,AR-Caean Velvet Hose of Crafting,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,2,545,1804,5,WVR,550,226719,36251,Ophiotauros Leather,1,545,902,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,892,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,4,LTW,35438,Ophiotauroskin Workboots of Crafting,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36251,Ophiotauros Leather,2,545,1804,4,LTW,550,226719,36200,Integral Lumber,1,545,902,0,CRP,550,226719,36250,Kumbhira Leather,1,539,892,4,LTW,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,5,WVR,35439,AR-Caean Velvet Trapper's Hat of Gathering,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,2,545,1804,5,WVR,550,226719,36251,Ophiotauros Leather,1,545,902,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,892,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,5,WVR,35440,AR-Caean Velvet Jacket of Gathering,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,3,545,1803,5,WVR,550,226719,36251,Ophiotauros Leather,2,545,1202,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,594,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,4,LTW,35441,Ophiotauroskin Halfgloves of Gathering,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36251,Ophiotauros Leather,2,545,1804,4,LTW,550,226719,36212,AR-Caean Velvet,1,545,902,5,WVR,550,226719,36250,Kumbhira Leather,1,539,892,4,LTW,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,5,WVR,35442,AR-Caean Velvet Culottes of Gathering,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36212,AR-Caean Velvet,2,545,1804,5,WVR,550,226719,36251,Ophiotauros Leather,1,545,902,4,LTW,550,226719,36211,Scarlet Moko Cloth,1,539,892,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,4,LTW,35443,Ophiotauroskin Boots of Gathering,560,90,80,3500,7200,50,239004,100,100,100,False,0,0,36251,Ophiotauros Leather,2,545,1804,4,LTW,550,226719,36200,Integral Lumber,1,545,902,0,CRP,550,226719,36250,Kumbhira Leather,1,539,892,4,LTW,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,3,GSM,35444,Ametrine Ear Cuffs of Crafting,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36182,Ametrine,2,515,1300,3,GSM,517,139553,36168,High Durium Nugget,2,515,1300,1,BSM,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,3,GSM,35445,Ametrine Necklace of Crafting,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36182,Ametrine,1,515,866,3,GSM,517,139553,36168,High Durium Nugget,1,515,866,1,BSM,517,139553,36208,Dark Hempen Cloth,1,515,866,5,WVR,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,3,GSM,35446,Ametrine Armillae of Crafting,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36182,Ametrine,1,515,650,3,GSM,517,139553,36168,High Durium Nugget,2,515,1300,1,BSM,517,139553,36247,Gaja Leather,1,515,650,4,LTW,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,3,GSM,35447,Ametrine Ring of Crafting,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36182,Ametrine,1,515,1300,3,GSM,517,139553,36208,Dark Hempen Cloth,1,515,1300,5,WVR,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,0,CRP,35448,Horse Chestnut Earrings of Gathering,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36196,Horse Chestnut Lumber,3,515,1950,0,CRP,517,139553,36168,High Durium Nugget,1,515,650,1,BSM,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,0,CRP,35449,Horse Chestnut Necklace of Gathering,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36196,Horse Chestnut Lumber,3,515,1950,0,CRP,517,139553,36208,Dark Hempen Cloth,1,515,650,5,WVR,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,0,CRP,35450,Horse Chestnut Bracelet of Gathering,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36196,Horse Chestnut Lumber,2,515,1300,0,CRP,517,139553,36247,Gaja Leather,2,515,1300,4,LTW,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,0,CRP,35451,Horse Chestnut Ring of Gathering,517,81,80,2000,5200,50,139553,100,100,100,False,0,0,36196,Horse Chestnut Lumber,2,515,2600,0,CRP,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,0,CRP,35452,Ironwood Earrings of Crafting,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36199,Ironwood Lumber,2,539,2266,0,CRP,540,202532,36211,Scarlet Moko Cloth,1,539,1133,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,0,CRP,35453,Ironwood Necklace of Crafting,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36199,Ironwood Lumber,1,539,1150,0,CRP,540,202532,36211,Scarlet Moko Cloth,1,539,1150,5,WVR,540,202532,36182,Ametrine,1,515,1099,3,GSM,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,0,CRP,35454,Ironwood Bracelet of Crafting,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36199,Ironwood Lumber,1,539,1133,0,CRP,540,202532,36211,Scarlet Moko Cloth,2,539,2266,5,WVR,540,202532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,0,CRP,35455,Ironwood Ring of Crafting,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36199,Ironwood Lumber,1,539,1738,0,CRP,540,202532,36182,Ametrine,1,515,1661,3,GSM,517,139553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,4,LTW,35456,Kumbhiraskin Earrings of Gathering,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36250,Kumbhira Leather,2,539,2275,4,LTW,540,202532,36198,Red Pine Lumber,1,533,1124,0,CRP,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,4,LTW,35457,Kumbhiraskin Necklace of Gathering,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36250,Kumbhira Leather,1,539,1139,4,LTW,540,202532,36198,Red Pine Lumber,1,533,1126,0,CRP,530,175221,36239,Moon Gel,1,536,1133,6,ALC,535,182593,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,4,LTW,35458,Kumbhiraskin Armilla of Gathering,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36250,Kumbhira Leather,1,539,1141,4,LTW,540,202532,36198,Red Pine Lumber,2,533,2258,0,CRP,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,4,LTW,35459,Kumbhiraskin Ring of Gathering,540,86,80,3100,6800,50,202532,100,100,100,False,0,0,36250,Kumbhira Leather,1,539,1709,4,LTW,540,202532,36198,Red Pine Lumber,1,533,1690,0,CRP,530,175221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,0,CRP,35460,Integral Earrings of Crafting,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36200,Integral Lumber,2,545,2366,0,CRP,550,226719,36212,AR-Caean Velvet,1,545,1183,5,WVR,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,0,CRP,35461,Integral Necklace of Crafting,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36200,Integral Lumber,1,545,1183,0,CRP,550,226719,36212,AR-Caean Velvet,1,545,1183,5,WVR,550,226719,36186,Star Quartz,1,545,1183,3,GSM,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,0,CRP,35462,Integral Bracelet of Crafting,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36200,Integral Lumber,1,545,1183,0,CRP,550,226719,36212,AR-Caean Velvet,2,545,2366,5,WVR,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,0,CRP,35463,Integral Ring of Crafting,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36200,Integral Lumber,1,545,1775,0,CRP,550,226719,36186,Star Quartz,1,545,1775,3,GSM,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,4,LTW,35464,Ophiotauroskin Earrings of Gathering,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36251,Ophiotauros Leather,2,545,2366,4,LTW,550,226719,36200,Integral Lumber,1,545,1183,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,4,LTW,35465,Ophiotauroskin Necklace of Gathering,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36251,Ophiotauros Leather,1,545,1189,4,LTW,550,226719,36200,Integral Lumber,1,545,1189,0,CRP,550,226719,36239,Moon Gel,1,536,1170,6,ALC,535,182593,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,4,LTW,35466,Ophiotauroskin Wristband of Gathering,555,89,80,3400,7100,50,230926,100,100,100,False,0,0,36251,Ophiotauros Leather,1,545,1183,4,LTW,550,226719,36200,Integral Lumber,2,545,2366,0,CRP,550,226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
